 Date,CL1 Close,CL1 Adj. Close
4/20/2006,71.95,71.95
4/19/2006,72.17,72.17
4/18/2006,71.35,71.35
4/17/2006,70.4,70.4
4/13/2006,69.32,69.32
4/12/2006,68.62,68.62
4/11/2006,68.98,68.98
4/10/2006,68.74,68.74
4/7/2006,67.39,67.39
4/6/2006,67.94,67.94
4/5/2006,67.07,67.07
4/4/2006,66.23,66.23
4/3/2006,66.74,66.74
3/31/2006,66.63,66.63
3/30/2006,67.15,67.15
3/29/2006,66.45,66.45
3/28/2006,66.07,66.07
3/27/2006,64.16,64.16
3/24/2006,64.26,64.26
3/23/2006,63.91,63.91
3/22/2006,61.77,61.77
3/21/2006,60.57,60.57
3/20/2006,60.42,60.42
3/17/2006,62.77,62.77
3/16/2006,63.58,63.58
3/15/2006,62.17,62.17
3/14/2006,63.1,63.1
3/13/2006,61.77,61.77
3/10/2006,59.96,59.96
3/9/2006,60.47,60.47
3/8/2006,60.02,60.02
3/7/2006,61.58,61.58
3/6/2006,62.41,62.41
3/3/2006,63.67,63.67
3/2/2006,63.36,63.36
3/1/2006,61.97,61.97
2/28/2006,61.41,61.41
2/27/2006,61,61
2/24/2006,62.91,62.91
2/23/2006,60.54,60.54
2/22/2006,61.01,61.01
2/21/2006,61.1,61.1
2/17/2006,59.88,59.88
2/16/2006,58.46,58.46
2/15/2006,57.65,57.65
2/14/2006,59.57,59.57
2/13/2006,61.24,61.24
2/10/2006,61.84,61.84
2/9/2006,62.62,62.62
2/8/2006,62.55,62.55
2/7/2006,63.09,63.09
2/6/2006,65.11,65.11
2/3/2006,65.37,65.37
2/2/2006,64.68,64.68
2/1/2006,66.56,66.56
1/31/2006,67.92,67.92
1/30/2006,68.35,68.35
1/27/2006,67.76,67.76
1/26/2006,66.26,66.26
1/25/2006,65.85,65.85
1/24/2006,67.06,67.06
1/23/2006,68.1,68.1
1/20/2006,68.35,68.35
1/19/2006,66.83,66.83
1/18/2006,65.73,65.73
1/17/2006,66.31,66.31
1/13/2006,63.92,63.92
1/12/2006,63.94,63.94
1/11/2006,63.94,63.94
1/10/2006,63.37,63.37
1/9/2006,63.5,63.5
1/6/2006,64.21,64.21
1/5/2006,62.79,62.79
1/4/2006,63.42,63.42
1/3/2006,63.14,63.14
12/30/2005,61.04,61.04
12/29/2005,60.32,60.32
12/28/2005,59.82,59.82
12/27/2005,58.16,58.16
12/23/2005,58.43,58.43
12/22/2005,58.28,58.28
12/21/2005,58.56,58.56
12/20/2005,57.98,57.98
12/19/2005,57.34,57.34
12/16/2005,58.06,58.06
12/15/2005,59.99,59.99
12/14/2005,60.85,60.85
12/13/2005,61.37,61.37
12/12/2005,61.3,61.3
12/9/2005,59.39,59.39
12/8/2005,60.66,60.66
12/7/2005,59.21,59.21
12/6/2005,59.94,59.94
12/5/2005,59.91,59.91
12/2/2005,59.32,59.32
12/1/2005,58.47,58.47
11/30/2005,57.32,57.32
11/29/2005,56.5,56.5
11/28/2005,57.36,57.36
11/23/2005,58.71,58.71
11/22/2005,58.84,58.84
11/21/2005,57.7,57.7
11/18/2005,56.14,56.14
11/17/2005,56.34,56.34
11/16/2005,57.88,57.88
11/15/2005,56.98,56.98
11/14/2005,57.69,57.69
11/11/2005,57.53,57.53
11/10/2005,57.8,57.8
11/9/2005,58.93,58.93
11/8/2005,59.71,59.71
11/7/2005,59.47,59.47
11/4/2005,60.58,60.58
11/3/2005,61.78,61.78
11/2/2005,59.75,59.75
11/1/2005,59.85,59.85
10/31/2005,59.76,59.76
10/28/2005,61.22,61.22
10/27/2005,61.09,61.09
10/26/2005,60.66,60.66
10/25/2005,62.44,62.44
10/24/2005,60.32,60.32
10/21/2005,60.63,60.63
10/20/2005,61.03,61.03
10/19/2005,62.41,62.41
10/18/2005,63.2,63.2
10/17/2005,64.36,64.36
10/14/2005,62.63,62.63
10/13/2005,63.08,63.08
10/12/2005,64.12,64.12
10/11/2005,63.53,63.53
10/10/2005,61.8,61.8
10/7/2005,61.84,61.84
10/6/2005,61.36,61.36
10/5/2005,62.79,62.79
10/4/2005,63.9,63.9
10/3/2005,65.47,65.47
9/30/2005,66.24,66.24
9/29/2005,66.79,66.79
9/28/2005,66.35,66.35
9/27/2005,65.07,65.07
9/26/2005,65.82,65.82
9/23/2005,64.19,64.19
9/22/2005,66.5,66.5
9/21/2005,66.8,66.8
9/20/2005,66.23,66.23
9/19/2005,67.39,67.39
9/16/2005,63,63
9/15/2005,64.75,64.75
9/14/2005,65.09,65.09
9/13/2005,63.11,63.11
9/12/2005,63.34,63.34
9/9/2005,64.08,64.08
9/8/2005,64.49,64.49
9/7/2005,64.37,64.37
9/6/2005,65.96,65.96
9/2/2005,67.57,67.57
9/1/2005,69.47,69.47
8/31/2005,68.94,68.94
8/30/2005,69.81,69.81
8/29/2005,67.2,67.2
8/26/2005,66.13,66.13
8/25/2005,67.49,67.49
8/24/2005,67.32,67.32
8/23/2005,65.71,65.71
8/22/2005,65.45,65.45
8/19/2005,65.35,65.35
8/18/2005,63.27,63.27
8/17/2005,63.25,63.25
8/16/2005,66.08,66.08
8/15/2005,66.27,66.27
8/12/2005,66.86,66.86
8/11/2005,65.8,65.8
8/10/2005,64.9,64.9
8/9/2005,63.07,63.07
8/8/2005,63.94,63.94
8/5/2005,62.31,62.31
8/4/2005,61.38,61.38
8/3/2005,60.86,60.86
8/2/2005,61.89,61.89
8/1/2005,61.57,61.57
7/29/2005,60.57,60.57
7/28/2005,59.94,59.94
7/27/2005,59.11,59.11
7/26/2005,59.2,59.2
7/25/2005,59,59
7/22/2005,58.65,58.65
7/21/2005,57.13,57.13
7/20/2005,56.72,56.72
7/19/2005,57.46,57.46
7/18/2005,57.32,57.32
7/15/2005,58.09,58.09
7/14/2005,57.8,57.8
7/13/2005,60.01,60.01
7/12/2005,60.62,60.62
7/11/2005,58.92,58.92
7/8/2005,59.63,59.63
7/7/2005,60.73,60.73
7/6/2005,61.28,61.28
7/5/2005,59.59,59.59
7/1/2005,58.75,58.75
6/30/2005,56.5,56.5
6/29/2005,57.26,57.26
6/28/2005,58.2,58.2
6/27/2005,60.54,60.54
6/24/2005,59.84,59.84
6/23/2005,59.42,59.42
6/22/2005,58.09,58.09
6/21/2005,58.9,58.9
6/20/2005,59.37,59.37
6/17/2005,58.47,58.47
6/16/2005,56.58,56.58
6/15/2005,55.57,55.57
6/14/2005,55,55
6/13/2005,55.62,55.62
6/10/2005,53.54,53.54
6/8/2005,52.54,52.54
6/7/2005,53.76,53.76
6/6/2005,54.49,54.49
6/3/2005,55.03,55.03
6/2/2005,53.63,53.63
6/1/2005,54.6,54.6
5/31/2005,51.97,51.97
5/27/2005,51.85,51.85
5/26/2005,51.01,51.01
5/25/2005,50.98,50.98
5/24/2005,49.67,49.67
5/23/2005,49.16,49.16
5/20/2005,46.8,46.8
5/19/2005,46.92,46.92
5/18/2005,47.25,47.25
5/17/2005,48.97,48.97
5/16/2005,48.61,48.61
5/13/2005,48.67,48.67
5/12/2005,48.54,48.54
5/11/2005,50.45,50.45
5/10/2005,52.07,52.07
5/9/2005,52.03,52.03
5/6/2005,50.96,50.96
5/5/2005,50.83,50.83
5/4/2005,50.13,50.13
5/3/2005,49.5,49.5
5/2/2005,50.92,50.92
4/29/2005,49.72,49.72
4/28/2005,51.77,51.77
4/27/2005,51.61,51.61
4/26/2005,54.2,54.2
4/25/2005,54.57,54.57
4/22/2005,55.39,55.39
4/21/2005,54.2,54.2
4/20/2005,52.44,52.44
4/19/2005,52.29,52.29
4/18/2005,50.37,50.37
4/15/2005,50.49,50.49
4/14/2005,51.13,51.13
4/13/2005,50.22,50.22
4/12/2005,51.86,51.86
4/11/2005,53.71,53.71
4/8/2005,53.32,53.32
4/7/2005,54.11,54.11
4/6/2005,55.85,55.85
4/5/2005,56.04,56.04
4/4/2005,57.01,57.01
4/1/2005,57.27,57.27
3/31/2005,55.4,55.4
3/30/2005,53.99,53.99
3/29/2005,54.23,54.23
3/28/2005,54.05,54.05
3/24/2005,54.84,54.84
3/23/2005,53.81,53.81
3/22/2005,56.03,56.03
3/21/2005,56.62,56.62
3/18/2005,56.72,56.72
3/17/2005,56.4,56.4
3/16/2005,56.46,56.46
3/15/2005,55.05,55.05
3/14/2005,54.95,54.95
3/11/2005,54.43,54.43
3/10/2005,53.54,53.54
3/9/2005,54.77,54.77
3/8/2005,54.59,54.59
3/7/2005,53.89,53.89
3/4/2005,53.78,53.78
3/3/2005,53.57,53.57
3/2/2005,53.05,53.05
3/1/2005,51.68,51.68
2/28/2005,51.75,51.75
2/25/2005,51.49,51.49
2/24/2005,51.39,51.39
2/23/2005,51.17,51.17
2/22/2005,51.15,51.15
2/18/2005,48.35,48.35
2/17/2005,47.54,47.54
2/16/2005,48.33,48.33
2/15/2005,47.26,47.26
2/14/2005,47.44,47.44
2/11/2005,47.16,47.16
2/10/2005,47.1,47.1
2/9/2005,45.46,45.46
2/8/2005,45.4,45.4
2/7/2005,45.28,45.28
2/4/2005,46.48,46.48
2/3/2005,46.45,46.45
2/2/2005,46.69,46.69
2/1/2005,47.12,47.12
1/31/2005,48.2,48.2
1/28/2005,47.18,47.18
1/27/2005,48.84,48.84
1/26/2005,48.78,48.78
1/25/2005,49.64,49.64
1/24/2005,48.81,48.81
1/21/2005,48.53,48.53
1/20/2005,46.91,46.91
1/19/2005,47.55,47.55
1/18/2005,48.38,48.38
1/14/2005,48.38,48.38
1/13/2005,48.04,48.04
1/12/2005,46.37,46.37
1/11/2005,45.68,45.68
1/10/2005,45.33,45.33
1/7/2005,45.43,45.43
1/6/2005,45.56,45.56
1/5/2005,43.39,43.39
1/4/2005,43.91,43.91
1/3/2005,42.12,42.12
12/30/2004,43.45,43.45
12/29/2004,43.64,43.64
12/28/2004,41.77,41.77
12/27/2004,41.32,41.32
12/23/2004,44.18,44.18
12/22/2004,44.24,44.24
12/21/2004,45.76,45.76
12/20/2004,45.64,45.64
12/17/2004,46.28,46.28
12/16/2004,44.18,44.18
12/15/2004,44.19,44.19
12/14/2004,41.82,41.82
12/13/2004,41.01,41.01
12/10/2004,40.71,40.71
12/9/2004,42.53,42.53
12/8/2004,41.94,41.94
12/7/2004,41.46,41.46
12/6/2004,42.98,42.98
12/3/2004,42.54,42.54
12/2/2004,43.25,43.25
12/1/2004,45.49,45.49
11/30/2004,49.13,49.13
11/29/2004,49.76,49.76
11/24/2004,49.44,49.44
11/23/2004,48.94,48.94
11/22/2004,48.64,48.64
11/19/2004,48.44,48.44
11/18/2004,46.22,46.22
11/17/2004,46.84,46.84
11/16/2004,46.11,46.11
11/15/2004,46.87,46.87
11/12/2004,47.32,47.32
11/11/2004,47.42,47.42
11/10/2004,48.86,48.86
11/9/2004,47.37,47.37
11/8/2004,49.09,49.09
11/5/2004,49.61,49.61
11/4/2004,48.82,48.82
11/3/2004,50.88,50.88
11/2/2004,49.62,49.62
11/1/2004,50.13,50.13
10/29/2004,51.76,51.76
10/28/2004,50.92,50.92
10/27/2004,52.46,52.46
10/26/2004,55.17,55.17
10/25/2004,54.54,54.54
10/22/2004,55.17,55.17
10/21/2004,54.47,54.47
10/20/2004,54.92,54.92
10/19/2004,53.29,53.29
10/18/2004,53.67,53.67
10/15/2004,54.93,54.93
10/14/2004,54.76,54.76
10/13/2004,53.64,53.64
10/12/2004,52.51,52.51
10/11/2004,53.64,53.64
10/8/2004,53.31,53.31
10/7/2004,52.67,52.67
10/6/2004,52.02,52.02
10/5/2004,51.09,51.09
10/4/2004,49.91,49.91
10/1/2004,50.12,50.12
9/30/2004,49.64,49.64
9/29/2004,49.51,49.51
9/28/2004,49.9,49.9
9/27/2004,49.64,49.64
9/24/2004,48.88,48.88
9/23/2004,48.46,48.46
9/22/2004,48.35,48.35
9/21/2004,47.1,47.1
9/20/2004,46.35,46.35
9/17/2004,45.59,45.59
9/16/2004,43.88,43.88
9/15/2004,43.58,43.58
9/14/2004,44.39,44.39
9/13/2004,43.87,43.87
9/10/2004,42.81,42.81
9/9/2004,44.61,44.61
9/8/2004,42.77,42.77
9/7/2004,43.31,43.31
9/3/2004,43.99,43.99
9/2/2004,44.06,44.06
9/1/2004,44,44
8/31/2004,42.12,42.12
8/30/2004,42.28,42.28
8/27/2004,43.18,43.18
8/26/2004,43.1,43.1
8/25/2004,43.47,43.47
8/24/2004,45.21,45.21
8/23/2004,46.05,46.05
8/20/2004,47.86,47.86
8/19/2004,48.7,48.7
8/18/2004,47.27,47.27
8/17/2004,46.75,46.75
8/16/2004,46.05,46.05
8/13/2004,46.58,46.58
8/12/2004,45.5,45.5
8/11/2004,44.8,44.8
8/10/2004,44.52,44.52
8/9/2004,44.84,44.84
8/6/2004,43.95,43.95
8/5/2004,44.41,44.41
8/4/2004,42.83,42.83
8/3/2004,44.15,44.15
8/2/2004,43.82,43.82
7/30/2004,43.8,43.8
7/29/2004,42.75,42.75
7/28/2004,42.9,42.9
7/27/2004,41.84,41.84
7/26/2004,41.44,41.44
7/23/2004,41.71,41.71
7/22/2004,41.36,41.36
7/21/2004,40.58,40.58
7/20/2004,40.86,40.86
7/19/2004,41.64,41.64
7/16/2004,41.25,41.25
7/15/2004,40.77,40.77
7/14/2004,40.97,40.97
7/13/2004,39.44,39.44
7/12/2004,39.5,39.5
7/9/2004,39.96,39.96
7/8/2004,40.33,40.33
7/7/2004,39.08,39.08
7/6/2004,39.65,39.65
7/2/2004,38.39,38.39
7/1/2004,38.74,38.74
6/30/2004,37.05,37.05
6/29/2004,35.66,35.66
6/28/2004,36.24,36.24
6/25/2004,37.55,37.55
6/24/2004,37.93,37.93
6/23/2004,37.57,37.57
6/22/2004,38.11,38.11
6/21/2004,37.63,37.63
6/18/2004,38.75,38.75
6/17/2004,38.46,38.46
6/16/2004,37.32,37.32
6/15/2004,37.19,37.19
6/14/2004,37.59,37.59
6/10/2004,38.45,38.45
6/9/2004,37.54,37.54
6/8/2004,37.28,37.28
6/7/2004,38.66,38.66
6/4/2004,38.49,38.49
6/3/2004,39.28,39.28
6/2/2004,39.96,39.96
5/28/2004,39.88,39.88
5/27/2004,39.44,39.44
5/26/2004,40.7,40.7
5/25/2004,41.14,41.14
5/24/2004,41.72,41.72
5/21/2004,39.93,39.93
5/20/2004,40.92,40.92
5/19/2004,41.5,41.5
5/18/2004,40.54,40.54
5/17/2004,41.55,41.55
5/14/2004,41.38,41.38
5/13/2004,41.08,41.08
5/12/2004,40.77,40.77
5/11/2004,40.06,40.06
5/10/2004,38.93,38.93
5/7/2004,39.93,39.93
5/6/2004,39.37,39.37
5/5/2004,39.57,39.57
5/4/2004,38.98,38.98
5/3/2004,38.21,38.21
4/30/2004,37.38,37.38
4/29/2004,37.31,37.31
4/28/2004,37.46,37.46
4/27/2004,37.53,37.53
4/26/2004,36.97,36.97
4/23/2004,36.46,36.46
4/22/2004,36.71,36.71
4/21/2004,35.73,35.73
4/20/2004,37.6,37.6
4/19/2004,37.42,37.42
4/16/2004,37.74,37.74
4/15/2004,37.57,37.57
4/14/2004,36.72,36.72
4/13/2004,37.21,37.21
4/12/2004,37.84,37.84
4/8/2004,37.14,37.14
4/7/2004,36.15,36.15
4/6/2004,34.97,34.97
4/5/2004,34.38,34.38
4/2/2004,34.39,34.39
4/1/2004,34.27,34.27
3/31/2004,35.76,35.76
3/30/2004,36.25,36.25
3/29/2004,35.45,35.45
3/26/2004,35.73,35.73
3/25/2004,35.51,35.51
3/24/2004,37.01,37.01
3/23/2004,37.45,37.45
3/22/2004,37.11,37.11
3/19/2004,38.08,38.08
3/18/2004,37.93,37.93
3/17/2004,38.18,38.18
3/16/2004,37.48,37.48
3/15/2004,37.44,37.44
3/12/2004,36.19,36.19
3/11/2004,36.78,36.78
3/10/2004,36.1,36.1
3/9/2004,36.28,36.28
3/8/2004,36.57,36.57
3/5/2004,37.26,37.26
3/4/2004,36.64,36.64
3/3/2004,35.8,35.8
3/2/2004,36.66,36.66
3/1/2004,36.86,36.86
2/27/2004,36.16,36.16
2/26/2004,35.51,35.51
2/25/2004,35.68,35.68
2/24/2004,34.58,34.58
2/23/2004,34.35,34.35
2/20/2004,35.6,35.6
2/19/2004,36,36
2/18/2004,35.45,35.45
2/17/2004,35.19,35.19
2/13/2004,34.56,34.56
2/12/2004,33.98,33.98
2/11/2004,34,34
2/10/2004,33.87,33.87
2/9/2004,32.83,32.83
2/6/2004,32.48,32.48
2/5/2004,33.08,33.08
2/4/2004,33.1,33.1
2/3/2004,34.1,34.1
2/2/2004,34.98,34.98
1/30/2004,33.05,33.05
1/29/2004,32.81,32.81
1/28/2004,33.62,33.62
1/27/2004,34.12,34.12
1/26/2004,34.47,34.47
1/23/2004,34.94,34.94
1/22/2004,34.93,34.93
1/21/2004,34.58,34.58
1/20/2004,36.2,36.2
1/16/2004,35.07,35.07
1/15/2004,33.44,33.44
1/14/2004,34.5,34.5
1/13/2004,34.43,34.43
1/12/2004,34.72,34.72
1/9/2004,34.31,34.31
1/8/2004,33.98,33.98
1/7/2004,33.62,33.62
1/6/2004,33.7,33.7
1/5/2004,33.78,33.78
12/31/2003,32.52,32.52
12/30/2003,32.79,32.79
12/29/2003,32.4,32.4
12/24/2003,32.86,32.86
12/23/2003,31.95,31.95
12/22/2003,31.87,31.87
12/19/2003,33.02,33.02
12/18/2003,33.71,33.71
12/17/2003,33.35,33.35
12/16/2003,32.89,32.89
12/15/2003,33.18,33.18
12/12/2003,33.04,33.04
12/11/2003,31.85,31.85
12/10/2003,31.88,31.88
12/9/2003,31.76,31.76
12/8/2003,32.1,32.1
12/5/2003,30.73,30.73
12/4/2003,31.26,31.26
12/3/2003,31.1,31.1
12/2/2003,30.78,30.78
12/1/2003,29.95,29.95
11/26/2003,30.41,30.41
11/25/2003,29.77,29.77
11/24/2003,29.74,29.74
11/21/2003,31.61,31.61
11/20/2003,32.86,32.86
11/19/2003,32.92,32.92
11/18/2003,33.28,33.28
11/17/2003,31.73,31.73
11/14/2003,32.37,32.37
11/13/2003,31.9,31.9
11/12/2003,31.33,31.33
11/11/2003,31.15,31.15
11/10/2003,30.88,30.88
11/7/2003,30.85,30.85
11/6/2003,30.26,30.26
11/5/2003,30.3,30.3
11/4/2003,28.75,28.75
11/3/2003,28.9,28.9
10/31/2003,29.11,29.11
10/30/2003,28.47,28.47
10/29/2003,28.91,28.91
10/28/2003,29.56,29.56
10/27/2003,29.92,29.92
10/24/2003,30.16,30.16
10/23/2003,30.3,30.3
10/22/2003,29.92,29.92
10/21/2003,30.18,30.18
10/20/2003,30.35,30.35
10/17/2003,30.68,30.68
10/16/2003,31.54,31.54
10/15/2003,31.77,31.77
10/14/2003,31.82,31.82
10/13/2003,31.95,31.95
10/10/2003,31.97,31.97
10/9/2003,31.01,31.01
10/8/2003,29.81,29.81
10/7/2003,30.41,30.41
10/6/2003,30.47,30.47
10/3/2003,30.4,30.4
10/2/2003,29.84,29.84
10/1/2003,29.39,29.39
9/30/2003,29.2,29.2
9/29/2003,28.4,28.4
9/26/2003,28.16,28.16
9/25/2003,28.29,28.29
9/24/2003,28.24,28.24
9/23/2003,27.13,27.13
9/22/2003,26.96,26.96
9/19/2003,27.03,27.03
9/18/2003,27.17,27.17
9/17/2003,27.03,27.03
9/16/2003,27.56,27.56
9/15/2003,28.14,28.14
9/12/2003,28.27,28.27
9/11/2003,28.82,28.82
9/10/2003,29.35,29.35
9/9/2003,29.18,29.18
9/8/2003,28.85,28.85
9/5/2003,28.88,28.88
9/4/2003,28.98,28.98
9/3/2003,29.49,29.49
9/2/2003,29.41,29.41
8/29/2003,31.57,31.57
8/28/2003,31.5,31.5
8/27/2003,31.21,31.21
8/26/2003,31.95,31.95
8/25/2003,31.56,31.56
8/22/2003,31.84,31.84
8/21/2003,31.88,31.88
8/20/2003,30.95,30.95
8/19/2003,30.7,30.7
8/18/2003,30.89,30.89
8/15/2003,31.05,31.05
8/14/2003,31.09,31.09
8/13/2003,30.78,30.78
8/12/2003,31.92,31.92
8/11/2003,32.01,32.01
8/8/2003,32.18,32.18
8/7/2003,32.39,32.39
8/6/2003,31.7,31.7
8/5/2003,32.22,32.22
8/4/2003,31.84,31.84
8/1/2003,32.31,32.31
7/31/2003,30.54,30.54
7/30/2003,30.68,30.68
7/29/2003,30.24,30.24
7/28/2003,30.11,30.11
7/25/2003,30.17,30.17
7/24/2003,30.22,30.22
7/23/2003,29.67,29.67
7/22/2003,30.19,30.19
7/21/2003,31.78,31.78
7/18/2003,31.96,31.96
7/17/2003,31.41,31.41
7/16/2003,31.05,31.05
7/15/2003,31.62,31.62
7/14/2003,31.27,31.27
7/11/2003,31.28,31.28
7/10/2003,31.06,31.06
7/9/2003,30.88,30.88
7/8/2003,30.22,30.22
7/7/2003,30.13,30.13
7/3/2003,30.42,30.42
7/2/2003,30.15,30.15
7/1/2003,30.4,30.4
6/30/2003,30.19,30.19
6/27/2003,29.27,29.27
6/26/2003,29.01,29.01
6/25/2003,29.95,29.95
6/24/2003,28.78,28.78
6/23/2003,29.17,29.17
6/20/2003,30.82,30.82
6/19/2003,29.96,29.96
6/18/2003,30.36,30.36
6/17/2003,31.07,31.07
6/16/2003,31.18,31.18
6/13/2003,30.65,30.65
6/12/2003,31.51,31.51
6/11/2003,32.36,32.36
6/10/2003,31.73,31.73
6/9/2003,31.45,31.45
6/6/2003,31.28,31.28
6/5/2003,30.74,30.74
6/4/2003,30.05,30.05
6/3/2003,30.67,30.67
6/2/2003,30.71,30.71
5/30/2003,29.56,29.56
5/29/2003,29.1,29.1
5/28/2003,28.58,28.58
5/27/2003,29.35,29.35
5/23/2003,29.16,29.16
5/22/2003,28.85,28.85
5/21/2003,29.03,29.03
5/20/2003,29.28,29.28
5/19/2003,28.83,28.83
5/16/2003,29.14,29.14
5/15/2003,28.74,28.74
5/14/2003,29.17,29.17
5/13/2003,28.5,28.5
5/12/2003,27.35,27.35
5/9/2003,27.72,27.72
5/8/2003,26.98,26.98
5/7/2003,26.23,26.23
5/6/2003,25.72,25.72
5/5/2003,26.49,26.49
5/2/2003,25.67,25.67
5/1/2003,26.03,26.03
4/30/2003,25.8,25.8
4/29/2003,25.24,25.24
4/28/2003,25.49,25.49
4/25/2003,26.26,26.26
4/24/2003,26.64,26.64
4/23/2003,26.65,26.65
4/22/2003,29.91,29.91
4/21/2003,30.87,30.87
4/17/2003,30.55,30.55
4/16/2003,29.18,29.18
4/15/2003,29.29,29.29
4/14/2003,28.63,28.63
4/11/2003,28.14,28.14
4/10/2003,27.46,27.46
4/9/2003,28.85,28.85
4/8/2003,28,28
4/7/2003,27.96,27.96
4/4/2003,28.62,28.62
4/3/2003,28.97,28.97
4/2/2003,28.56,28.56
4/1/2003,29.78,29.78
3/31/2003,31.04,31.04
3/28/2003,30.16,30.16
3/27/2003,30.37,30.37
3/26/2003,28.63,28.63
3/25/2003,27.97,27.97
3/24/2003,28.66,28.66
3/21/2003,26.91,26.91
3/20/2003,28.61,28.61
3/19/2003,29.88,29.88
3/18/2003,31.67,31.67
3/17/2003,34.93,34.93
3/14/2003,35.38,35.38
3/13/2003,36.01,36.01
3/12/2003,37.83,37.83
3/11/2003,36.72,36.72
3/10/2003,37.27,37.27
3/7/2003,37.78,37.78
3/6/2003,37,37
3/5/2003,36.69,36.69
3/4/2003,36.89,36.89
3/3/2003,35.88,35.88
2/28/2003,36.6,36.6
2/27/2003,37.2,37.2
2/26/2003,37.7,37.7
2/25/2003,36.06,36.06
2/24/2003,36.48,36.48
2/21/2003,35.58,35.58
2/20/2003,36.79,36.79
2/19/2003,37.16,37.16
2/18/2003,36.96,36.96
2/14/2003,36.8,36.8
2/13/2003,36.36,36.36
2/12/2003,35.77,35.77
2/11/2003,35.44,35.44
2/10/2003,34.48,34.48
2/7/2003,35.12,35.12
2/6/2003,34.16,34.16
2/5/2003,33.93,33.93
2/4/2003,33.58,33.58
2/3/2003,32.76,32.76
1/31/2003,33.51,33.51
1/30/2003,33.85,33.85
1/29/2003,33.63,33.63
1/28/2003,32.67,32.67
1/27/2003,32.29,32.29
1/24/2003,33.28,33.28
1/23/2003,32.25,32.25
1/22/2003,32.85,32.85
1/21/2003,34.61,34.61
1/17/2003,33.91,33.91
1/16/2003,33.66,33.66
1/15/2003,33.21,33.21
1/14/2003,32.37,32.37
1/13/2003,32.26,32.26
1/10/2003,31.68,31.68
1/9/2003,31.99,31.99
1/8/2003,30.56,30.56
1/7/2003,31.08,31.08
1/6/2003,32.1,32.1
1/3/2003,33.08,33.08
1/2/2003,31.85,31.85
12/31/2002,31.2,31.2
12/30/2002,31.37,31.37
12/27/2002,32.72,32.72
12/26/2002,32.49,32.49
12/24/2002,31.97,31.97
12/23/2002,31.75,31.75
12/20/2002,30.3,30.3
12/19/2002,30.56,30.56
12/18/2002,30.44,30.44
12/17/2002,30.1,30.1
12/16/2002,30.1,30.1
12/13/2002,28.44,28.44
12/12/2002,28.01,28.01
12/11/2002,27.4,27.4
12/10/2002,27.74,27.74
12/9/2002,27.2,27.2
12/6/2002,26.93,26.93
12/5/2002,27.29,27.29
12/4/2002,26.71,26.71
12/3/2002,27.3,27.3
12/2/2002,27.24,27.24
11/27/2002,26.89,26.89
11/26/2002,26.4,26.4
11/25/2002,26.11,26.11
11/22/2002,26.76,26.76
11/21/2002,26.35,26.35
11/20/2002,26.98,26.98
11/19/2002,26.42,26.42
11/18/2002,26.71,26.71
11/15/2002,25.51,25.51
11/14/2002,25.29,25.29
11/13/2002,25.19,25.19
11/12/2002,25.9,25.9
11/11/2002,25.94,25.94
11/8/2002,25.78,25.78
11/7/2002,25.38,25.38
11/6/2002,25.77,25.77
11/5/2002,26.14,26.14
11/4/2002,26.95,26.95
11/1/2002,27.13,27.13
10/31/2002,27.22,27.22
10/30/2002,26.81,26.81
10/29/2002,26.86,26.86
10/28/2002,27.29,27.29
10/25/2002,27.05,27.05
10/24/2002,28.2,28.2
10/23/2002,28.18,28.18
10/22/2002,27.92,27.92
10/21/2002,28.37,28.37
10/18/2002,29.6,29.6
10/17/2002,29.62,29.62
10/16/2002,29.47,29.47
10/15/2002,29.72,29.72
10/14/2002,30.03,30.03
10/11/2002,29.37,29.37
10/10/2002,28.97,28.97
10/9/2002,29.35,29.35
10/8/2002,29.48,29.48
10/7/2002,29.64,29.64
10/4/2002,29.62,29.62
10/3/2002,29.76,29.76
10/2/2002,30.49,30.49
10/1/2002,30.83,30.83
9/30/2002,30.45,30.45
9/27/2002,30.54,30.54
9/26/2002,30.41,30.41
9/25/2002,30.64,30.64
9/24/2002,30.77,30.77
9/23/2002,30.71,30.71
9/20/2002,29.61,29.61
9/19/2002,29.5,29.5
9/18/2002,29.48,29.48
9/17/2002,29.08,29.08
9/16/2002,29.67,29.67
9/13/2002,29.81,29.81
9/12/2002,28.85,28.85
9/11/2002,29.77,29.77
9/10/2002,29.73,29.73
9/9/2002,29.73,29.73
9/6/2002,29.61,29.61
9/5/2002,28.98,28.98
9/4/2002,28.27,28.27
9/3/2002,27.79,27.79
8/30/2002,28.98,28.98
8/29/2002,28.92,28.92
8/28/2002,28.34,28.34
8/27/2002,28.83,28.83
8/26/2002,29.28,29.28
8/23/2002,28.63,28.63
8/22/2002,28.84,28.84
8/21/2002,29.24,29.24
8/20/2002,30.11,30.11
8/19/2002,29.84,29.84
8/16/2002,29.33,29.33
8/15/2002,29.06,29.06
8/14/2002,28.15,28.15
8/13/2002,27.9,27.9
8/12/2002,27.86,27.86
8/9/2002,26.86,26.86
8/8/2002,26.67,26.67
8/7/2002,26.5,26.5
8/6/2002,27.17,27.17
8/5/2002,26.58,26.58
8/2/2002,26.84,26.84
8/1/2002,26.47,26.47
7/31/2002,27.02,27.02
7/30/2002,27.36,27.36
7/29/2002,26.55,26.55
7/26/2002,26.54,26.54
7/25/2002,26.77,26.77
7/24/2002,26.87,26.87
